timestamp,phase,inbound_pps,cpu_system_pct,tcp_total,tcp_syn_recv,response_time_sec,ddos_threat_score
2026-04-29 21:17:00+00,recovery,,,,0,,
2026-04-29 21:17:01+00,recovery,,,,,0.006025,
2026-04-29 21:17:02+00,recovery,,,6,,,
2026-04-29 21:17:03+00,recovery,17,,,,,
2026-04-29 21:17:04+00,recovery,,,,,,
2026-04-29 21:17:05+00,recovery,,0.670667,,0,,0.0192573
2026-04-29 21:17:06+00,recovery,,,,,,
2026-04-29 21:17:07+00,recovery,,,6,,,
2026-04-29 21:17:08+00,recovery,14,,,,,
2026-04-29 21:17:09+00,recovery,,,,,,
2026-04-29 21:17:10+00,recovery,,,,0,,
2026-04-29 21:17:11+00,recovery,,,,,0.018187,
2026-04-29 21:17:12+00,recovery,,,7,,,
2026-04-29 21:17:13+00,recovery,16,,,,,
2026-04-29 21:17:14+00,recovery,,,,,,
2026-04-29 21:17:15+00,recovery,,0.686499,,0,,0.0209897
2026-04-29 21:17:16+00,recovery,,,,,,
2026-04-29 21:17:18+00,recovery,18,,6,,,
2026-04-29 21:17:19+00,recovery,,,,,,
2026-04-29 21:17:20+00,recovery,,,,0,,
2026-04-29 21:17:21+00,recovery,,,,,0.007193,
2026-04-29 21:17:22+00,recovery,,,7,,,
2026-04-29 21:17:23+00,recovery,16,,,,,
2026-04-29 21:17:24+00,recovery,,,,,,
2026-04-29 21:17:25+00,recovery,,0.685895,,0,,0.0187909
2026-04-29 21:17:26+00,recovery,,,,,,
2026-04-29 21:17:27+00,recovery,,,6,,,
2026-04-29 21:17:28+00,recovery,19,,,,,
2026-04-29 21:17:29+00,recovery,,,,,,
2026-04-29 21:17:30+00,recovery,,,,0,,
2026-04-29 21:17:31+00,recovery,,,,,0.005108,
2026-04-29 21:17:32+00,recovery,,,7,,,
2026-04-29 21:17:33+00,recovery,20,,,,,
2026-04-29 21:17:34+00,recovery,,,,,,
2026-04-29 21:17:35+00,recovery,,0.899788,,0,,0.0211739
2026-04-29 21:17:36+00,recovery,,,,,,
2026-04-29 21:17:37+00,recovery,,,6,,,
2026-04-29 21:17:38+00,recovery,15,,,,,
2026-04-29 21:17:39+00,recovery,,,,,,
2026-04-29 21:17:40+00,recovery,,,,0,,
2026-04-29 21:17:41+00,recovery,,,,,0.007558,
2026-04-29 21:17:42+00,recovery,,,7,,,
2026-04-29 21:17:43+00,recovery,19,,,,,
2026-04-29 21:17:44+00,recovery,,,,,,
2026-04-29 21:17:45+00,recovery,,0.865419,,0,,0.021696399999999998
2026-04-29 21:17:46+00,recovery,,,,,,
2026-04-29 21:17:47+00,recovery,,,6,,,
2026-04-29 21:17:48+00,recovery,17,,,,,
2026-04-29 21:17:49+00,recovery,,,,,,
2026-04-29 21:17:50+00,recovery,,,,0,,
2026-04-29 21:17:51+00,recovery,,,,,0.005464,
2026-04-29 21:17:52+00,recovery,,,7,,,
2026-04-29 21:17:54+00,recovery,17,,,,,
2026-04-29 21:17:55+00,recovery,,0.847458,,0,,0.019877600000000002
2026-04-29 21:17:56+00,recovery,,,,,,
2026-04-29 21:17:57+00,recovery,,,6,,,
2026-04-29 21:17:58+00,recovery,22,,,,,
2026-04-29 21:17:59+00,recovery,,,,,,
2026-04-29 21:18:00+00,recovery,,,,0,,
2026-04-29 21:18:01+00,recovery,,,,,0.004987,
2026-04-29 21:18:02+00,recovery,,,7,,,
2026-04-29 21:18:03+00,recovery,18,,,,,
2026-04-29 21:18:04+00,recovery,,,,,,
2026-04-29 21:18:05+00,recovery,,0.847158,,0,,0.0204822
2026-04-29 21:18:06+00,recovery,,,,,,
2026-04-29 21:18:08+00,recovery,15,,6,,,
2026-04-29 21:18:09+00,recovery,,,,,,
2026-04-29 21:18:10+00,recovery,,,,0,,
2026-04-29 21:18:11+00,recovery,,,,,0.004699,
2026-04-29 21:18:12+00,recovery,,,7,,,
2026-04-29 21:18:13+00,recovery,15,,,,,
2026-04-29 21:18:14+00,recovery,,,,,,
2026-04-29 21:18:15+00,recovery,,0.848506,,0,,0.0183246
2026-04-29 21:18:16+00,recovery,,,,,,
2026-04-29 21:18:17+00,recovery,,,6,,,
2026-04-29 21:18:18+00,recovery,15,,,,,
2026-04-29 21:18:19+00,recovery,,,,,,
2026-04-29 21:18:21+00,recovery,,,,0,0.005895,
2026-04-29 21:18:22+00,recovery,,,7,,,
2026-04-29 21:18:23+00,recovery,17,,,,,
2026-04-29 21:18:24+00,recovery,,,,,,
2026-04-29 21:18:25+00,recovery,,0.849407,,0,,0.0199638
2026-04-29 21:18:26+00,recovery,,,,,,
2026-04-29 21:18:27+00,recovery,,,6,,,
2026-04-29 21:18:28+00,recovery,19,,,,,
2026-04-29 21:18:29+00,recovery,,,,,,
2026-04-29 21:18:30+00,recovery,,,,0,,
2026-04-29 21:18:31+00,recovery,,,,,0.006792,
2026-04-29 21:18:32+00,recovery,,,7,,,
2026-04-29 21:18:33+00,recovery,18,,,,,
2026-04-29 21:18:34+00,recovery,,,,,,
2026-04-29 21:18:35+00,recovery,,0.633691,,0,,0.0208432
2026-04-29 21:18:36+00,recovery,,,,,,
2026-04-29 21:18:37+00,recovery,,,6,,,
2026-04-29 21:18:38+00,recovery,16,,,,,
2026-04-29 21:18:39+00,recovery,,,,,,
2026-04-29 21:18:40+00,recovery,,,,0,,
2026-04-29 21:18:41+00,recovery,,,,,0.005995,
2026-04-29 21:18:42+00,recovery,,,7,,,
2026-04-29 21:18:43+00,recovery,19,,,,,
2026-04-29 21:18:44+00,recovery,,,,,,
2026-04-29 21:18:45+00,recovery,,0.615331,,0,,0.0167939
2026-04-29 21:18:46+00,recovery,,,,,,
2026-04-29 21:18:47+00,recovery,,,6,,,
2026-04-29 21:18:48+00,recovery,19,,,,,
2026-04-29 21:18:49+00,recovery,,,,,,
2026-04-29 21:18:50+00,recovery,,,,0,,
2026-04-29 21:18:51+00,recovery,,,,,0.011573,
2026-04-29 21:18:52+00,recovery,,,7,,,
2026-04-29 21:18:53+00,recovery,24,,,,,
2026-04-29 21:18:54+00,recovery,,,,,,
2026-04-29 21:18:55+00,recovery,,0.616849,,0,,0.021409499999999998
2026-04-29 21:18:56+00,recovery,,,,,,
2026-04-29 21:18:57+00,recovery,,,6,,,
2026-04-29 21:18:58+00,recovery,21,,,,,
2026-04-29 21:18:59+00,recovery,,,,,,
2026-04-29 21:19:01+00,recovery,,,,0,0.012881,
2026-04-29 21:19:03+00,recovery,18,,7,,,
2026-04-29 21:19:04+00,recovery,,,,,,
2026-04-29 21:19:05+00,recovery,,0.634249,,0,,0.0174711
2026-04-29 21:19:06+00,recovery,,,,,,
2026-04-29 21:19:07+00,recovery,,,6,,,
2026-04-29 21:19:08+00,recovery,14,,,,,
2026-04-29 21:19:09+00,recovery,,,,,,
2026-04-29 21:19:10+00,recovery,,,,0,,
2026-04-29 21:19:11+00,recovery,,,,,0.004573,
2026-04-29 21:19:12+00,recovery,,,7,,,
2026-04-29 21:19:13+00,recovery,16,,,,,
2026-04-29 21:19:14+00,recovery,,,,,,
2026-04-29 21:19:15+00,recovery,,0.634809,,0,,0.0144095
2026-04-29 21:19:16+00,recovery,,,,,,
2026-04-29 21:19:17+00,recovery,,,6,,,
2026-04-29 21:19:19+00,recovery,14,,,,,
2026-04-29 21:19:20+00,recovery,,,,0,,
2026-04-29 21:19:21+00,recovery,,,,,0.00443,
2026-04-29 21:19:22+00,recovery,,,7,,,
2026-04-29 21:19:23+00,recovery,18,,,,,
2026-04-29 21:19:24+00,recovery,,,,,,
2026-04-29 21:19:25+00,recovery,,0.652097,,0,,0.0157809
2026-04-29 21:19:26+00,recovery,,,,,,
2026-04-29 21:19:27+00,recovery,,,6,,,
2026-04-29 21:19:28+00,recovery,20,,,,,
2026-04-29 21:19:29+00,recovery,,,,,,
2026-04-29 21:19:30+00,recovery,,,,0,,
2026-04-29 21:19:31+00,recovery,,,,,0.005007,
2026-04-29 21:19:32+00,recovery,,,7,,,
2026-04-29 21:19:33+00,recovery,20,,,,,
2026-04-29 21:19:34+00,recovery,,,,,,
2026-04-29 21:19:35+00,recovery,,0.652442,,0,,0.017296299999999997
2026-04-29 21:19:36+00,recovery,,,,,,
2026-04-29 21:19:37+00,recovery,,,6,,,
2026-04-29 21:19:38+00,recovery,15,,,,,
2026-04-29 21:19:39+00,recovery,,,,,,
2026-04-29 21:19:40+00,recovery,,,,0,,
2026-04-29 21:19:41+00,recovery,,,,,0.006057,
2026-04-29 21:19:42+00,recovery,,,7,,,
2026-04-29 21:19:43+00,recovery,19,,,,,
2026-04-29 21:19:44+00,recovery,,,,,,
2026-04-29 21:19:46+00,recovery,,0.653364,,0,,
2026-04-29 21:19:47+00,recovery,,,6,,,
2026-04-29 21:19:48+00,recovery,16,,,,,
2026-04-29 21:19:49+00,recovery,,,,,,
2026-04-29 21:19:50+00,recovery,,,,0,,
2026-04-29 21:19:51+00,recovery,,,,,0.010822,
2026-04-29 21:19:52+00,recovery,,,7,,,
2026-04-29 21:19:53+00,recovery,20,,,,,
2026-04-29 21:19:55+00,recovery,,0.652672,,0,,0.016799199999999997
2026-04-29 21:19:56+00,recovery,,,,,,
2026-04-29 21:19:57+00,recovery,,,6,,,
2026-04-29 21:19:58+00,recovery,20,,,,,
2026-04-29 21:19:59+00,recovery,,,,,,
2026-04-29 21:20:00+00,recovery,,,,0,,
